region,age_group,family_num,job,job_hk18,householder_job,income
0,30,5.0,1.0,1,3.0,350
0,40,5.0,1.0,0,7.0,150
2,40,4.0,3.0,0,4.0,580
0,50,4.0,1.0,0,2.0,380
1,30,6.0,1.0,0,3.0,150
1,40,1.0,6.0,0,18.0,350
1,40,5.0,4.0,0,3.0,280
4,30,4.0,1.0,1,4.0,450
1,30,4.0,1.0,1,2.0,280
6,60,2.0,1.0,1,10.0,170
1,40,4.0,1.0,0,1.0,350
2,50,4.0,1.0,0,13.0,500
1,50,3.0,1.0,1,15.0,400
0,30,6.0,10.0,0,10.0,250
0,40,3.0,3.0,0,3.0,700만원이상
0,60,2.0,1.0,1,16.0,350
8,60,3.0,1.0,1,18.0,150
0,30,4.0,1.0,0,2.0,750
0,40,4.0,2.0,0,4.0,280
0,50,3.0,3.0,0,1.0,500
0,40,4.0,1.0,0,4.0,230
1,60,3.0,1.0,1,2.0,400~449만원
1,40,4.0,13.0,0,1.0,450
0,30,4.0,11.0,0,3.0,450~499만원
0,40,3.0,1.0,1,3.0,330
0,40,3.0,1.0,0,2.0,380
1,60,3.0,1.0,1,2.0,350
0,40,3.0,8.0,0,6.0,500
0,40,4.0,5.0,0,6.0,400
0,50,1.0,1.0,0,0.0,200
0,50,2.0,8.0,0,8.0,370
1,40,5.0,2.0,0,2.0,600~699만원
4,30,4.0,1.0,1,15.0,400
0,30,1.0,2.0,0,3.0,280
15,40,6.0,3.0,0,1.0,323
0,40,4.0,4.0,0,3.0,500
6,50,3.0,8.0,0,18.0,200
1,50,4.0,1.0,1,5.0,600
0,50,3.0,1.0,1,13.0,330
0,30,4.0,1.0,1,1.0,230
6,40,3.0,1.0,0,7.0,500
1,60,3.0,1.0,1,4.0,700
3,60,2.0,1.0,1,1.0,300
1,50,2.0,1.0,1,2.0,1100
6,30,5.0,8.0,0,8.0,400
0,40,4.0,2.0,0,1.0,350
0,60,2.0,1.0,1,2.0,240
1,50,3.0,2.0,0,2.0,350
0,50,4.0,1.0,1,3.0,700
1,50,4.0,2.0,0,4.0,500~599만원
10,50,3.0,9.0,0,9.0,600
1,60,4.0,1.0,0,13.0,1200
4,40,4.0,1.0,0,4.0,320
0,30,3.0,6.0,0,6.0,500
3,60,2.0,1.0,1,15.0,300
0,40,4.0,2.0,0,2.0,280
2,30,4.0,1.0,1,11.0,150
1,60,2.0,1.0,1,13.0,300
1,50,1.0,9.0,0,0.0,250
1,50,3.0,5.0,0,5.0,300
0,40,4.0,1.0,1,4.0,800
3,60,4.0,1.0,1,0.0,600
3,40,3.0,1.0,1,8.0,500
1,40,4.0,1.0,1,2.0,230
1,50,4.0,1.0,1,2.0,230
0,60,2.0,1.0,0,0.0,65
3,50,4.0,1.0,1,14.0,600
0,30,5.0,4.0,0,7.0,380
1,40,1.0,3.0,0,3.0,280
9,50,3.0,1.0,1,13.0,800
5,30,4.0,1.0,1,1.0,350
8,50,6.0,1.0,1,1.0,500
0,40,3.0,6.0,0,15.0,500
1,30,3.0,2.0,0,4.0,350
2,50,4.0,20.0,0,16.0,350
0,40,4.0,3.0,0,3.0,230
6,30,3.0,1.0,1,2.0,200
3,40,4.0,1.0,1,6.0,680
0,40,4.0,1.0,0,4.0,400~449만원
7,30,5.0,1.0,1,5.0,200
3,60,2.0,1.0,1,19.0,330
0,40,3.0,1.0,1,2.0,450~499만원
0,40,3.0,4.0,0,4.0,400~449만원
1,40,2.0,4.0,0,4.0,150
1,30,4.0,1.0,1,4.0,350
1,50,4.0,1.0,1,3.0,800
4,60,3.0,19.0,0,19.0,200
2,30,4.0,1.0,1,4.0,350
1,60,3.0,2.0,0,16.0,650
10,60,2.0,1.0,1,16.0,190
1,50,5.0,1.0,0,3.0,150
8,50,3.0,1.0,1,7.0,324
3,60,3.0,1.0,0,13.0,400
0,40,2.0,1.0,0,2.0,400~449만원
0,40,3.0,1.0,1,14.0,450
0,50,3.0,1.0,1,4.0,230
1,50,2.0,2.0,0,1.0,350
0,30,5.0,4.0,0,11.0,380
0,30,4.0,1.0,1,3.0,280
1,60,2.0,1.0,1,17.0,400
16,40,4.0,1.0,1,4.0,510
2,50,4.0,1.0,0,17.0,700
5,60,2.0,3.0,0,16.0,200
3,30,1.0,20.0,0,18.0,400
0,40,4.0,1.0,1,6.0,560
0,40,3.0,1.0,1,14.0,520
1,40,4.0,1.0,1,1.0,350
1,50,4.0,1.0,1,2.0,600~699만원
1,40,5.0,1.0,1,4.0,450
6,50,2.0,1.0,1,6.0,650
0,40,4.0,1.0,1,2.0,500
2,40,3.0,1.0,1,4.0,420
10,60,1.0,3.0,0,0.0,150
1,50,2.0,1.0,0,3.0,1300
0,50,4.0,1.0,1,13.0,550
0,40,2.0,1.0,1,2.0,350
5,40,3.0,3.0,0,4.0,510
1,30,5.0,1.0,1,2.0,230
1,30,5.0,1.0,1,2.0,400~449만원
0,50,2.0,2.0,0,11.0,350
0,30,4.0,1.0,1,4.0,350
0,30,4.0,1.0,1,11.0,200
10,30,4.0,9.0,0,1.0,200
10,60,2.0,1.0,1,3.0,200
3,30,1.0,6.0,0,18.0,190
1,50,4.0,1.0,1,3.0,400
12,60,1.0,1.0,1,0.0,80
0,40,4.0,2.0,0,4.0,500~599만원
0,40,4.0,1.0,1,3.0,1000
1,40,4.0,1.0,1,3.0,350
0,30,5.0,1.0,1,11.0,230
2,50,3.0,1.0,0,11.0,280
0,40,4.0,3.0,0,4.0,400~449만원
11,30,2.0,1.0,1,4.0,250
1,60,3.0,1.0,1,18.0,350
1,60,2.0,1.0,1,16.0,340
0,50,5.0,7.0,0,11.0,350
0,40,4.0,4.0,0,4.0,500~599만원
1,30,5.0,1.0,1,7.0,380
0,40,5.0,1.0,1,4.0,280
0,40,5.0,3.0,0,2.0,700만원이상
2,50,3.0,22.0,0,8.0,900
1,60,6.0,1.0,1,1.0,500
0,60,2.0,1.0,1,10.0,205
14,50,3.0,1.0,1,11.0,500
0,30,4.0,1.0,1,2.0,230
0,30,4.0,4.0,0,4.0,500~599만원
0,40,2.0,1.0,1,4.0,350
0,40,3.0,3.0,0,4.0,500
7,30,4.0,5.0,0,6.0,350
1,60,3.0,1.0,1,14.0,250
3,30,1.0,12.0,0,0.0,120
0,50,3.0,3.0,0,17.0,500
12,40,4.0,1.0,1,4.0,500
0,50,4.0,2.0,0,3.0,600~699만원
0,60,5.0,1.0,0,16.0,900
0,30,3.0,13.0,0,0.0,350
1,40,3.0,2.0,0,4.0,350
0,40,4.0,3.0,0,1.0,400~449만원
0,40,3.0,2.0,0,4.0,350
0,40,2.0,1.0,1,4.0,500~599만원
1,40,4.0,3.0,0,3.0,600
1,50,2.0,1.0,0,2.0,230
0,40,4.0,1.0,1,4.0,350
5,50,4.0,1.0,1,4.0,380
1,40,3.0,6.0,0,0.0,250
1,60,4.0,1.0,1,10.0,830
0,50,2.0,5.0,0,5.0,1000
8,30,5.0,1.0,1,2.0,400
1,30,4.0,1.0,1,3.0,450~499만원
11,60,4.0,2.0,0,16.0,350
2,60,3.0,3.0,0,7.0,200
4,50,2.0,1.0,1,16.0,170
0,40,4.0,1.0,1,6.0,500
0,40,3.0,7.0,0,7.0,280
0,60,3.0,1.0,1,2.0,350
0,40,5.0,6.0,0,22.0,400
10,40,2.0,7.0,0,9.0,400
1,40,4.0,4.0,0,4.0,800
0,30,4.0,1.0,1,2.0,230
0,50,3.0,1.0,1,9.0,800
1,30,4.0,1.0,1,2.0,280
1,40,3.0,1.0,1,3.0,230
1,30,4.0,1.0,1,4.0,350
0,40,2.0,1.0,1,8.0,490
0,30,4.0,1.0,0,4.0,450~499만원
0,30,2.0,3.0,0,3.0,350
0,50,3.0,1.0,1,2.0,230
1,40,6.0,1.0,1,11.0,300
0,30,4.0,3.0,0,2.0,400
0,60,2.0,1.0,0,1.0,250
1,40,3.0,4.0,0,4.0,600~699만원
1,40,5.0,1.0,1,2.0,400~449만원
0,50,4.0,1.0,1,4.0,380
5,40,4.0,9.0,0,17.0,570
0,40,3.0,1.0,1,4.0,500
0,30,5.0,3.0,0,11.0,400
1,40,4.0,1.0,0,3.0,350
0,40,4.0,1.0,1,4.0,450~499만원
14,40,5.0,1.0,0,13.0,350
0,60,5.0,1.0,1,5.0,570
2,50,1.0,3.0,0,0.0,120
1,30,8.0,1.0,1,11.0,350
1,40,4.0,1.0,1,13.0,480
1,30,4.0,1.0,1,11.0,500
1,40,4.0,1.0,1,5.0,420
0,50,3.0,1.0,1,13.0,399
0,30,4.0,1.0,0,4.0,350
10,50,3.0,4.0,0,4.0,360
1,50,3.0,2.0,0,2.0,700만원이상
0,50,4.0,1.0,1,1.0,150
1,40,4.0,1.0,0,1.0,500
0,50,6.0,1.0,1,3.0,150
11,30,2.0,3.0,0,3.0,350
0,40,4.0,1.0,0,3.0,500
0,40,4.0,2.0,0,2.0,600~699만원
0,50,4.0,1.0,1,4.0,350
7,40,3.0,1.0,1,11.0,300
1,40,4.0,1.0,1,3.0,500~599만원
0,30,4.0,1.0,1,8.0,540
1,50,3.0,1.0,1,1.0,150
8,50,1.0,1.0,0,0.0,170
7,40,3.0,1.0,1,2.0,330
0,40,4.0,1.0,1,4.0,380
0,40,4.0,1.0,1,3.0,400~449만원
4,40,5.0,1.0,1,2.0,150
0,30,4.0,1.0,0,4.0,400~449만원
9,40,4.0,1.0,1,1.0,300
0,40,3.0,9.0,0,13.0,410
8,30,2.0,9.0,0,9.0,450
0,40,5.0,1.0,1,3.0,230
1,30,3.0,1.0,1,4.0,400
1,40,4.0,1.0,0,1.0,280
1,30,1.0,9.0,0,0.0,350
2,50,4.0,2.0,0,4.0,500~599만원
3,40,4.0,1.0,1,1.0,300
2,30,4.0,1.0,1,2.0,150
1,40,6.0,4.0,0,4.0,500~599만원
1,30,4.0,1.0,1,8.0,340
0,50,2.0,15.0,0,20.0,300
1,40,4.0,1.0,0,1.0,380
2,50,4.0,1.0,1,17.0,400
0,50,4.0,1.0,0,1.0,500
0,40,5.0,1.0,0,7.0,300
5,30,2.0,1.0,1,4.0,300
0,50,2.0,1.0,0,2.0,300
0,30,4.0,4.0,0,4.0,500~599만원
1,30,6.0,1.0,1,3.0,150
0,30,4.0,4.0,0,3.0,600
1,40,2.0,1.0,0,4.0,350
10,30,6.0,1.0,0,17.0,320
0,40,4.0,1.0,1,11.0,230
0,40,4.0,1.0,1,3.0,250
4,40,1.0,1.0,0,0.0,300
0,30,4.0,1.0,1,1.0,150
10,40,3.0,3.0,0,13.0,400
1,40,4.0,1.0,1,4.0,350
2,50,4.0,1.0,0,4.0,400
7,50,4.0,1.0,1,15.0,350
7,30,4.0,5.0,0,5.0,500
1,40,1.0,9.0,0,0.0,350
1,40,4.0,1.0,1,3.0,400
0,60,3.0,8.0,0,16.0,380
6,40,4.0,1.0,1,1.0,400
2,50,3.0,1.0,1,7.0,150
1,40,5.0,1.0,0,1.0,380
1,50,4.0,1.0,1,13.0,300
10,50,2.0,1.0,1,7.0,200
14,50,2.0,1.0,1,3.0,300
2,50,4.0,1.0,1,3.0,280
2,30,1.0,5.0,0,14.0,450
0,40,4.0,1.0,0,4.0,300
0,40,4.0,3.0,0,4.0,500~599만원
1,60,2.0,1.0,1,16.0,370
0,30,4.0,1.0,1,2.0,350
0,50,3.0,2.0,0,2.0,150
0,40,3.0,1.0,1,2.0,350
0,40,4.0,1.0,0,1.0,230
2,60,2.0,1.0,1,0.0,370
8,50,3.0,6.0,0,8.0,500
1,60,2.0,1.0,1,16.0,350
0,40,3.0,7.0,0,7.0,300
0,40,4.0,4.0,0,1.0,450~499만원
0,40,4.0,1.0,1,11.0,350
0,50,4.0,1.0,1,4.0,380
1,40,4.0,1.0,0,3.0,500~599만원
10,50,2.0,9.0,0,3.0,550
0,60,2.0,1.0,1,16.0,200
1,50,5.0,5.0,0,5.0,500
0,60,3.0,1.0,1,11.0,230
0,40,5.0,5.0,0,5.0,300
1,50,4.0,1.0,1,7.0,300
4,50,3.0,10.0,0,18.0,80
12,50,2.0,1.0,0,13.0,400
2,40,3.0,1.0,0,1.0,230
13,60,1.0,1.0,1,0.0,100
4,50,1.0,10.0,0,0.0,80
7,60,2.0,1.0,1,13.0,150
0,50,4.0,1.0,1,17.0,800
0,40,4.0,2.0,0,11.0,400
7,40,5.0,6.0,0,6.0,800
2,50,4.0,3.0,0,1.0,380
2,30,3.0,6.0,0,20.0,520
1,50,2.0,5.0,0,14.0,450
10,40,1.0,6.0,0,18.0,333
1,30,4.0,3.0,0,1.0,380
1,40,4.0,1.0,0,13.0,420
0,40,3.0,4.0,0,4.0,500~599만원
1,40,4.0,1.0,1,3.0,380
0,40,4.0,8.0,0,8.0,600
0,40,4.0,1.0,1,4.0,450~499만원
1,40,3.0,3.0,0,3.0,450~499만원
0,30,1.0,4.0,0,4.0,280
1,40,4.0,1.0,0,1.0,380
5,30,4.0,1.0,1,8.0,280
1,50,2.0,1.0,1,3.0,280
0,40,4.0,1.0,1,1.0,600
0,40,5.0,1.0,1,5.0,500
0,40,3.0,3.0,0,3.0,300
1,40,4.0,3.0,0,11.0,400~449만원
2,40,4.0,1.0,0,1.0,150
11,30,3.0,3.0,0,9.0,425
1,30,3.0,1.0,1,4.0,280
9,40,4.0,1.0,1,13.0,400
0,50,2.0,1.0,0,2.0,450
1,50,4.0,2.0,0,11.0,450
1,40,4.0,1.0,1,3.0,380
1,40,4.0,1.0,1,11.0,280
0,50,4.0,1.0,1,2.0,400
6,60,3.0,1.0,1,16.0,600
2,30,3.0,1.0,0,4.0,150
1,50,3.0,10.0,0,18.0,300
1,50,4.0,1.0,1,4.0,600~699만원
0,30,3.0,4.0,0,4.0,500~599만원
1,50,3.0,1.0,1,1.0,500~599만원
0,30,5.0,1.0,1,3.0,150
0,40,4.0,1.0,1,14.0,700
12,40,4.0,3.0,0,13.0,170
0,30,6.0,1.0,1,2.0,700만원이상
2,50,4.0,3.0,0,3.0,350
11,50,2.0,7.0,0,16.0,145
0,40,4.0,1.0,1,4.0,500
1,60,3.0,1.0,1,16.0,850
3,30,4.0,1.0,1,3.0,500
1,30,5.0,2.0,0,2.0,280
1,50,4.0,2.0,0,7.0,450~499만원
7,40,3.0,3.0,0,3.0,270
0,30,3.0,3.0,0,3.0,340
0,40,3.0,1.0,1,4.0,450~499만원
1,60,5.0,1.0,1,16.0,600
1,40,4.0,1.0,1,3.0,450~499만원
16,40,3.0,1.0,1,9.0,600
0,60,2.0,3.0,0,11.0,400
4,50,4.0,1.0,0,13.0,600
1,40,4.0,1.0,0,1.0,500~599만원
1,50,4.0,1.0,1,8.0,700
0,50,3.0,7.0,0,11.0,280
3,60,2.0,1.0,1,16.0,120
0,50,3.0,7.0,0,11.0,280
0,40,3.0,1.0,1,3.0,400~449만원
0,50,4.0,1.0,1,2.0,400~449만원
0,50,3.0,1.0,0,2.0,500~599만원
7,30,4.0,2.0,0,1.0,200
5,30,4.0,1.0,1,15.0,300
0,60,3.0,1.0,1,19.0,100
0,30,3.0,1.0,1,11.0,150
0,30,4.0,1.0,1,4.0,230
2,60,3.0,7.0,0,2.0,150
1,50,3.0,1.0,1,3.0,700만원이상
1,40,4.0,4.0,0,11.0,400~449만원
3,30,4.0,1.0,1,9.0,300
1,50,4.0,3.0,0,11.0,150
0,50,2.0,1.0,1,2.0,350
1,50,4.0,1.0,0,1.0,280
1,30,4.0,1.0,1,4.0,350
1,60,2.0,8.0,0,18.0,140
0,50,3.0,1.0,1,3.0,600
0,40,4.0,1.0,1,4.0,400~449만원
0,40,4.0,1.0,1,4.0,300
2,40,4.0,1.0,1,8.0,600
0,40,3.0,1.0,1,3.0,700만원이상
9,60,2.0,1.0,1,16.0,60
1,50,4.0,2.0,0,2.0,280
11,30,2.0,8.0,0,1.0,150
0,40,5.0,2.0,0,2.0,230
2,40,4.0,1.0,1,11.0,350
5,50,1.0,6.0,0,0.0,340
0,30,4.0,1.0,1,8.0,450
12,50,1.0,7.0,0,0.0,200
1,40,4.0,1.0,1,3.0,700
2,30,4.0,8.0,0,16.0,750
1,40,4.0,1.0,0,11.0,400
0,60,2.0,1.0,1,2.0,50
0,40,4.0,4.0,0,4.0,700만원이상
1,50,4.0,3.0,0,3.0,600~699만원
3,60,2.0,3.0,0,1.0,200
0,50,4.0,1.0,1,9.0,490
1,30,3.0,1.0,1,4.0,350
6,30,5.0,3.0,0,3.0,400
1,50,5.0,1.0,0,1.0,500~599만원
0,40,4.0,3.0,0,3.0,350
10,60,3.0,1.0,1,13.0,450
11,40,4.0,2.0,0,3.0,300
0,60,2.0,10.0,0,16.0,300
1,30,4.0,1.0,1,11.0,215
0,30,4.0,1.0,1,3.0,380
0,40,3.0,1.0,1,1.0,350
1,30,4.0,1.0,1,3.0,280
11,40,5.0,3.0,0,1.0,500
1,50,5.0,4.0,0,3.0,350
0,40,5.0,1.0,0,4.0,700
1,40,5.0,1.0,1,8.0,450
1,40,4.0,1.0,1,1.0,350
13,60,3.0,1.0,1,13.0,200
0,50,4.0,1.0,0,3.0,400
1,40,4.0,1.0,1,9.0,550
0,40,2.0,5.0,0,8.0,750
1,60,3.0,1.0,1,0.0,180
1,40,3.0,1.0,1,2.0,700만원이상
8,60,2.0,7.0,0,16.0,120
0,40,4.0,1.0,1,4.0,460
10,60,2.0,1.0,1,13.0,250
1,50,2.0,1.0,1,3.0,450~499만원
3,50,1.0,1.0,0,0.0,250
0,40,4.0,1.0,1,2.0,500
3,50,3.0,1.0,1,8.0,550
0,50,4.0,2.0,0,3.0,600~699만원
0,60,2.0,1.0,1,16.0,250
0,50,3.0,1.0,1,8.0,1000
1,30,1.0,12.0,0,0.0,40
1,30,3.0,1.0,1,4.0,350
15,60,3.0,1.0,1,16.0,300
4,60,1.0,1.0,1,0.0,120
1,40,1.0,6.0,0,6.0,515
1,40,4.0,1.0,0,4.0,400
0,50,4.0,1.0,0,1.0,150
1,40,4.0,5.0,0,5.0,430
1,50,3.0,1.0,1,5.0,300
1,50,3.0,1.0,0,2.0,400~449만원
0,40,3.0,2.0,0,3.0,8000
6,60,3.0,1.0,1,5.0,360
1,40,4.0,1.0,1,15.0,400
0,30,2.0,3.0,0,4.0,700
1,40,4.0,1.0,1,5.0,260
1,30,3.0,3.0,0,3.0,400~449만원
1,60,4.0,1.0,1,2.0,230
0,50,2.0,1.0,1,6.0,300
5,50,4.0,6.0,0,8.0,370
0,50,3.0,1.0,1,3.0,350
0,40,2.0,1.0,1,4.0,500~599만원
0,40,5.0,3.0,0,9.0,510
13,50,1.0,16.0,0,0.0,20
0,50,3.0,1.0,1,7.0,230
3,40,4.0,1.0,1,4.0,600
1,40,3.0,2.0,0,2.0,700만원이상
1,60,3.0,1.0,1,16.0,400
0,50,5.0,2.0,0,2.0,380
0,60,4.0,1.0,1,2.0,350
0,50,3.0,2.0,0,1.0,280
0,50,4.0,1.0,1,4.0,500
0,40,4.0,1.0,1,5.0,450
1,40,2.0,3.0,0,2.0,500~599만원
0,40,4.0,2.0,0,2.0,350
1,50,4.0,14.0,0,6.0,500
0,40,6.0,1.0,0,3.0,350
2,60,2.0,1.0,1,11.0,200
0,30,4.0,2.0,0,2.0,350
12,50,2.0,1.0,1,0.0,250
1,30,4.0,1.0,1,3.0,280
0,40,3.0,4.0,0,4.0,600
1,50,2.0,1.0,1,4.0,700만원이상
1,40,5.0,3.0,0,3.0,600
0,40,4.0,4.0,0,4.0,600~699만원
4,60,2.0,1.0,1,18.0,80
1,40,3.0,1.0,1,2.0,250
1,50,3.0,1.0,1,3.0,450~499만원
0,50,3.0,2.0,0,2.0,350
0,40,3.0,1.0,1,3.0,400~449만원
0,40,3.0,1.0,1,5.0,500
0,40,3.0,1.0,0,1.0,230
0,50,2.0,6.0,0,6.0,400
0,50,5.0,3.0,0,4.0,600
0,40,4.0,6.0,0,6.0,300
7,60,4.0,5.0,0,15.0,500
2,40,4.0,3.0,0,3.0,500~599만원
4,60,1.0,3.0,0,0.0,120
0,40,4.0,2.0,0,2.0,480
2,60,2.0,3.0,0,11.0,270
2,50,2.0,1.0,1,2.0,150
4,40,2.0,8.0,0,0.0,150
0,40,6.0,1.0,0,3.0,500
0,40,3.0,1.0,0,1.0,450~499만원
3,40,5.0,1.0,1,6.0,600
0,30,4.0,4.0,0,11.0,400
1,50,4.0,1.0,1,4.0,800
0,40,5.0,8.0,0,15.0,450
1,50,2.0,1.0,1,3.0,280
2,30,1.0,13.0,0,0.0,200
0,50,5.0,1.0,0,13.0,1200
1,50,3.0,1.0,1,4.0,400~449만원
0,40,4.0,1.0,0,4.0,400~449만원
11,30,3.0,3.0,0,4.0,400
12,50,4.0,1.0,1,13.0,300
0,40,5.0,1.0,1,4.0,600
0,40,4.0,1.0,0,4.0,230
1,50,2.0,1.0,1,1.0,150
0,50,3.0,1.0,1,2.0,150
9,30,4.0,1.0,1,4.0,320
1,40,2.0,1.0,1,2.0,250
0,40,3.0,1.0,1,11.0,450
1,30,4.0,1.0,1,4.0,450~499만원
9,60,2.0,1.0,1,0.0,430
1,30,3.0,4.0,0,4.0,700
2,50,2.0,1.0,1,11.0,450
0,30,4.0,1.0,1,2.0,230
0,60,1.0,1.0,0,0.0,150
1,40,4.0,4.0,0,11.0,380
0,40,4.0,2.0,0,2.0,600~699만원
0,50,3.0,6.0,0,18.0,250
1,40,4.0,3.0,0,3.0,500
0,40,4.0,1.0,1,4.0,700만원이상
3,40,1.0,5.0,0,0.0,300
1,30,1.0,6.0,0,18.0,270
4,30,4.0,1.0,1,6.0,350
0,40,4.0,2.0,0,7.0,230
0,40,4.0,4.0,0,4.0,350
1,50,2.0,1.0,1,5.0,400
2,40,4.0,1.0,1,2.0,240
1,30,2.0,8.0,0,0.0,600
1,30,5.0,4.0,0,3.0,700
1,40,4.0,1.0,1,1.0,230
1,30,1.0,6.0,0,0.0,300
3,40,5.0,1.0,1,6.0,450
0,40,5.0,1.0,1,3.0,380
1,50,4.0,1.0,0,1.0,700
1,50,2.0,3.0,0,1.0,230
0,50,3.0,2.0,0,2.0,280
1,40,4.0,5.0,0,5.0,420
1,30,5.0,1.0,1,3.0,350
1,40,4.0,1.0,1,8.0,320
1,30,4.0,2.0,0,4.0,350
1,40,4.0,1.0,1,4.0,350
7,30,4.0,4.0,0,4.0,520
1,40,4.0,1.0,1,2.0,350
1,30,1.0,6.0,0,0.0,300
0,60,4.0,1.0,1,16.0,300
1,50,4.0,1.0,1,15.0,500
6,40,4.0,5.0,0,5.0,550
0,50,2.0,2.0,0,2.0,400
0,50,3.0,17.0,0,3.0,300
0,50,3.0,7.0,0,11.0,280
0,30,4.0,1.0,0,4.0,150
0,40,3.0,1.0,1,3.0,400
0,50,6.0,1.0,1,6.0,500
1,30,3.0,1.0,1,2.0,600
0,40,4.0,11.0,0,1.0,280
5,40,3.0,6.0,0,8.0,400
1,30,4.0,3.0,0,7.0,150
0,40,4.0,1.0,1,11.0,400~449만원
3,40,4.0,1.0,0,1.0,400
0,30,6.0,1.0,1,7.0,200
1,50,2.0,1.0,1,1.0,350
2,30,1.0,6.0,0,18.0,150
2,30,4.0,3.0,0,1.0,700
1,60,3.0,1.0,1,14.0,500
0,40,5.0,1.0,1,2.0,450~499만원
0,40,2.0,3.0,0,4.0,150
1,40,5.0,1.0,1,6.0,450
4,40,3.0,11.0,0,4.0,365
0,40,3.0,1.0,1,3.0,700만원이상
1,60,4.0,16.0,0,1.0,200
0,40,1.0,3.0,0,0.0,250
0,30,2.0,3.0,0,3.0,500~599만원
6,30,4.0,16.0,0,0.0,600
0,30,3.0,3.0,0,3.0,350
0,30,5.0,1.0,0,2.0,280
0,40,3.0,4.0,0,4.0,600
2,50,4.0,1.0,1,4.0,450~499만원
0,50,2.0,1.0,1,4.0,230
5,30,2.0,9.0,0,0.0,270
0,40,4.0,1.0,1,2.0,500~599만원
7,40,3.0,10.0,0,5.0,450
3,60,2.0,1.0,1,16.0,100
6,30,2.0,12.0,0,0.0,300
0,50,3.0,1.0,0,4.0,600~699만원
0,40,4.0,1.0,1,6.0,750
0,60,3.0,1.0,1,21.0,200
1,50,2.0,1.0,1,11.0,400~449만원
1,40,4.0,1.0,1,11.0,230
1,60,3.0,1.0,1,1.0,280
1,30,1.0,6.0,0,0.0,250
1,50,4.0,1.0,1,3.0,400~449만원
0,40,4.0,1.0,0,3.0,230
1,50,4.0,1.0,1,2.0,380
1,30,4.0,1.0,1,11.0,350
0,30,3.0,3.0,0,11.0,280
1,30,1.0,6.0,0,0.0,250
1,40,4.0,1.0,1,2.0,380
0,30,4.0,1.0,1,4.0,280
0,50,1.0,4.0,0,0.0,300
7,30,4.0,5.0,0,6.0,350
9,30,3.0,1.0,1,13.0,300
9,50,1.0,3.0,0,0.0,200
2,30,5.0,4.0,0,1.0,230
2,30,1.0,6.0,0,18.0,300
0,50,4.0,1.0,0,1.0,350
0,40,3.0,1.0,1,3.0,450~499만원
0,40,3.0,1.0,0,7.0,230
3,60,1.0,3.0,0,0.0,100
6,40,5.0,1.0,1,20.0,600
0,40,4.0,4.0,0,13.0,400
1,40,4.0,3.0,0,3.0,500~599만원
1,40,4.0,1.0,1,14.0,600
0,50,4.0,1.0,0,11.0,150
0,40,4.0,7.0,0,1.0,500
2,60,2.0,1.0,1,13.0,250
1,40,4.0,1.0,1,11.0,280
1,30,5.0,1.0,1,1.0,400~449만원
0,30,4.0,1.0,1,15.0,200
1,40,4.0,1.0,1,2.0,600~699만원
7,60,4.0,1.0,1,16.0,90
1,30,4.0,1.0,1,4.0,350
1,40,1.0,6.0,0,0.0,200
2,30,4.0,1.0,1,3.0,150
1,30,4.0,1.0,1,4.0,350
1,50,3.0,1.0,1,4.0,1000
1,30,4.0,1.0,1,4.0,350
1,40,5.0,9.0,0,1.0,400
0,40,3.0,8.0,0,18.0,120
0,40,5.0,1.0,0,4.0,400~449만원
2,40,5.0,6.0,0,5.0,350
0,50,2.0,1.0,1,14.0,280
0,40,4.0,1.0,1,4.0,500
10,60,3.0,3.0,0,13.0,480
11,50,2.0,1.0,1,1.0,500
0,40,4.0,3.0,0,3.0,450~499만원
0,30,4.0,4.0,0,4.0,500
2,40,4.0,1.0,1,4.0,380
8,40,3.0,1.0,0,11.0,350
0,50,4.0,4.0,0,4.0,600
3,40,5.0,17.0,0,17.0,2000
0,50,4.0,2.0,0,2.0,150
1,40,4.0,1.0,1,2.0,500~599만원
2,40,3.0,1.0,1,15.0,500
0,30,3.0,1.0,0,1.0,400
0,50,5.0,1.0,1,7.0,230
5,50,2.0,1.0,0,16.0,370
0,50,4.0,2.0,0,2.0,500~599만원
1,50,2.0,1.0,1,13.0,300
2,30,4.0,1.0,1,4.0,230
4,50,1.0,1.0,0,7.0,154
0,30,4.0,1.0,1,2.0,230
1,50,7.0,1.0,1,2.0,1800
16,50,2.0,9.0,0,0.0,350
0,50,4.0,1.0,1,1.0,230
4,50,3.0,14.0,0,5.0,500
7,30,1.0,12.0,0,0.0,40
0,30,4.0,1.0,0,4.0,150
0,40,4.0,3.0,0,4.0,600
0,40,4.0,2.0,0,4.0,380
0,50,4.0,1.0,1,22.0,400
0,60,3.0,1.0,1,2.0,150
0,40,4.0,1.0,1,2.0,450~499만원
0,50,4.0,1.0,1,1.0,380
11,60,3.0,1.0,1,4.0,700
0,40,4.0,1.0,1,1.0,350
0,40,6.0,1.0,1,3.0,500
1,40,3.0,1.0,0,0.0,300
6,60,5.0,1.0,1,2.0,400
0,40,4.0,1.0,1,15.0,450
0,40,4.0,1.0,1,6.0,700
1,40,4.0,1.0,1,13.0,400
3,60,1.0,2.0,0,0.0,80
1,30,5.0,1.0,1,10.0,400
0,60,3.0,10.0,0,10.0,300
1,50,4.0,1.0,1,2.0,350
0,40,4.0,1.0,1,6.0,380
1,40,6.0,1.0,1,3.0,150
1,40,4.0,4.0,0,11.0,380
